sample_id,n_arms,arms,in_ra_ft,in_paper_ge2,in_paper_ge3,in_all_ge3,direction,interesting
1140,1,remove_all,0,0,0,0,high_to_low,1
1141,1,format_tone,0,0,0,0,low_to_high,0
1142,2,content_format|ct_old,0,0,0,0,high_to_low,1
1143,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
1145,2,format_tone|content_format,0,1,0,0,low_to_high,0
1146,1,content_format,0,0,0,0,high_to_low,1
1149,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1150,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1154,2,ct_old|ct_new,0,0,0,0,high_to_low,1
1158,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1162,1,ct_new,0,0,0,0,high_to_low,1
1164,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1165,1,remove_all,0,0,0,0,low_to_high,0
1167,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1169,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1170,1,ct_new,0,0,0,0,low_to_high,0
1171,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1172,1,remove_all,0,0,0,0,low_to_high,0
1174,1,ct_new,0,0,0,0,low_to_high,0
1175,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1177,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1184,1,content_format,0,0,0,0,high_to_low,1
1185,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1186,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1188,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
1189,1,format_tone,0,0,0,0,low_to_high,0
1191,3,remove_all|ct_old|ct_new,0,0,0,1,low_to_high,0
1197,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1201,3,format_tone|ct_old|ct_new,0,0,0,1,low_to_high,0
1202,1,content_format,0,0,0,0,high_to_low,1
1203,2,ct_old|ct_new,0,0,0,0,low_to_high,0
1207,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1212,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1213,2,content_format|remove_all,0,1,0,0,low_to_high,0
1216,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1217,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1219,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1221,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1226,3,content_format|remove_all|ct_old,0,1,0,1,high_to_low,1
1229,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1230,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
1231,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
1235,3,format_tone|remove_all|ct_old,1,1,0,1,low_to_high,0
1236,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1237,1,content_format,0,0,0,0,high_to_low,1
1244,1,ct_old,0,0,0,0,high_to_low,1
1245,1,ct_new,0,0,0,0,high_to_low,1
1249,3,format_tone|ct_old|ct_new,0,0,0,1,low_to_high,0
1251,1,ct_new,0,0,0,0,high_to_low,1
1253,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
1261,1,ct_old,0,0,0,0,high_to_low,1
1266,1,format_tone,0,0,0,0,low_to_high,0
1268,3,format_tone|ct_old|ct_new,0,0,0,1,high_to_low,1
1270,1,remove_all,0,0,0,0,high_to_low,1
1271,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1272,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1273,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1274,1,ct_new,0,0,0,0,high_to_low,1
1280,1,remove_all,0,0,0,0,low_to_high,0
1281,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1283,1,content_format,0,0,0,0,high_to_low,1
1284,2,remove_all|ct_old,0,0,0,0,low_to_high,0
1288,3,format_tone|ct_old|ct_new,0,0,0,1,high_to_low,1
1289,2,content_format|ct_new,0,0,0,0,high_to_low,1
1299,1,content_format,0,0,0,0,low_to_high,0
1300,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1304,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1306,1,format_tone,0,0,0,0,low_to_high,0
1307,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1308,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1310,1,ct_new,0,0,0,0,high_to_low,1
1315,1,ct_new,0,0,0,0,low_to_high,0
1319,2,format_tone|content_format,0,1,0,0,high_to_low,1
1322,1,format_tone,0,0,0,0,low_to_high,0
1323,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1326,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1327,1,ct_new,0,0,0,0,low_to_high,0
1331,2,format_tone|content_format,0,1,0,0,low_to_high,0
1334,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1337,2,format_tone|content_format,0,1,0,0,low_to_high,0
1338,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1339,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1340,1,ct_old,0,0,0,0,high_to_low,1
1341,1,remove_all,0,0,0,0,low_to_high,0
1342,2,content_format|ct_new,0,0,0,0,high_to_low,1
1346,1,ct_new,0,0,0,0,low_to_high,0
1351,2,content_format|ct_new,0,0,0,0,high_to_low,1
1366,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1367,1,remove_all,0,0,0,0,low_to_high,0
1368,1,remove_all,0,0,0,0,high_to_low,1
1370,1,ct_new,0,0,0,0,high_to_low,1
1371,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1372,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1379,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1380,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1381,1,ct_new,0,0,0,0,low_to_high,0
1382,1,content_format,0,0,0,0,high_to_low,1
1386,2,content_format|ct_new,0,0,0,0,high_to_low,1
1387,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1390,1,content_format,0,0,0,0,high_to_low,1
1393,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1401,2,format_tone|content_format,0,1,0,0,high_to_low,1
1402,1,format_tone,0,0,0,0,low_to_high,0
1406,2,ct_old|ct_new,0,0,0,0,high_to_low,1
1410,3,remove_all|ct_old|ct_new,0,0,0,1,high_to_low,1
1411,2,ct_old|ct_new,0,0,0,0,low_to_high,0
1413,3,format_tone|content_format|ct_new,0,1,0,1,low_to_high,0
1414,3,format_tone|content_format|ct_new,0,1,0,1,low_to_high,0
1418,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
1421,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1422,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1428,1,remove_all,0,0,0,0,high_to_low,1
1429,2,content_format|remove_all,0,1,0,0,high_to_low,1
1435,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1436,1,format_tone,0,0,0,0,low_to_high,0
1437,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1438,2,content_format|ct_old,0,0,0,0,high_to_low,1
1442,2,remove_all|ct_old,0,0,0,0,high_to_low,1
1443,1,ct_new,0,0,0,0,low_to_high,0
1449,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1451,1,remove_all,0,0,0,0,high_to_low,1
1453,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
1455,2,ct_old|ct_new,0,0,0,0,high_to_low,1
1456,2,format_tone|content_format,0,1,0,0,high_to_low,1
1458,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1460,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1461,3,content_format|remove_all|ct_new,0,1,0,1,high_to_low,1
1462,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1463,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1471,1,content_format,0,0,0,0,low_to_high,0
1473,1,format_tone,0,0,0,0,low_to_high,0
1474,3,format_tone|content_format|ct_new,0,1,0,1,high_to_low,1
1475,1,content_format,0,0,0,0,high_to_low,1
1479,1,content_format,0,0,0,0,low_to_high,0
1481,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1483,1,format_tone,0,0,0,0,low_to_high,0
1484,1,ct_old,0,0,0,0,low_to_high,0
1485,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
1491,1,content_format,0,0,0,0,high_to_low,1
1492,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
1493,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
1496,1,format_tone,0,0,0,0,low_to_high,0
1499,1,content_format,0,0,0,0,high_to_low,1
1502,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1503,1,content_format,0,0,0,0,high_to_low,1
1509,2,format_tone|ct_old,0,0,0,0,low_to_high,0
1511,2,format_tone|content_format,0,1,0,0,low_to_high,0
1519,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1521,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1524,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1525,2,remove_all|ct_old,0,0,0,0,high_to_low,1
1526,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1527,1,ct_old,0,0,0,0,high_to_low,1
1530,1,remove_all,0,0,0,0,low_to_high,0
1532,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1535,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1536,1,ct_old,0,0,0,0,high_to_low,1
1538,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1542,3,format_tone|ct_old|ct_new,0,0,0,1,high_to_low,1
1544,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1548,1,ct_new,0,0,0,0,high_to_low,1
1557,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1558,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1559,2,ct_old|ct_new,0,0,0,0,high_to_low,1
1560,3,remove_all|ct_old|ct_new,0,0,0,1,low_to_high,0
1561,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1563,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1569,2,content_format|ct_old,0,0,0,0,low_to_high,0
1574,1,remove_all,0,0,0,0,low_to_high,0
1575,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1576,1,remove_all,0,0,0,0,low_to_high,0
1577,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1583,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1584,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1585,1,format_tone,0,0,0,0,low_to_high,0
1586,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1589,1,content_format,0,0,0,0,low_to_high,0
1591,1,content_format,0,0,0,0,high_to_low,1
1598,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1599,1,content_format,0,0,0,0,low_to_high,0
1603,2,remove_all|ct_old,0,0,0,0,high_to_low,1
1604,2,remove_all|ct_new,0,0,0,0,high_to_low,1
1605,1,remove_all,0,0,0,0,low_to_high,0
1608,3,format_tone|ct_old|ct_new,0,0,0,1,high_to_low,1
1611,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1612,1,format_tone,0,0,0,0,low_to_high,0
1613,1,ct_new,0,0,0,0,low_to_high,0
1618,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1623,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1624,1,ct_new,0,0,0,0,low_to_high,0
1627,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1628,2,content_format|remove_all,0,1,0,0,low_to_high,0
1634,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1637,1,format_tone,0,0,0,0,low_to_high,0
1638,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1643,1,ct_old,0,0,0,0,high_to_low,1
1653,4,content_format|remove_all|ct_old|ct_new,0,1,0,1,low_to_high,0
1654,1,remove_all,0,0,0,0,high_to_low,1
1657,1,format_tone,0,0,0,0,high_to_low,1
1661,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1664,1,remove_all,0,0,0,0,low_to_high,0
1665,1,remove_all,0,0,0,0,low_to_high,0
1668,1,format_tone,0,0,0,0,high_to_low,1
1669,2,content_format|ct_new,0,0,0,0,high_to_low,1
1670,1,ct_old,0,0,0,0,high_to_low,1
1675,1,content_format,0,0,0,0,high_to_low,1
1676,3,format_tone|ct_old|ct_new,0,0,0,1,low_to_high,0
1677,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1678,1,remove_all,0,0,0,0,low_to_high,0
1679,1,format_tone,0,0,0,0,high_to_low,1
1684,2,ct_old|ct_new,0,0,0,0,low_to_high,0
1690,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
1691,1,remove_all,0,0,0,0,low_to_high,0
1692,1,ct_new,0,0,0,0,high_to_low,1
1693,1,ct_new,0,0,0,0,low_to_high,0
1705,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1707,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
1714,1,remove_all,0,0,0,0,high_to_low,1
1715,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1718,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1720,2,content_format|remove_all,0,1,0,0,high_to_low,1
1724,1,ct_old,0,0,0,0,low_to_high,0
1726,2,format_tone|content_format,0,1,0,0,high_to_low,1
1729,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
1730,1,format_tone,0,0,0,0,high_to_low,1
1734,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1735,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1736,2,ct_old|ct_new,0,0,0,0,low_to_high,0
1746,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1748,2,format_tone|ct_new,0,0,0,0,low_to_high,0
1753,1,remove_all,0,0,0,0,low_to_high,0
1756,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1759,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
1761,1,ct_new,0,0,0,0,low_to_high,0
1762,1,remove_all,0,0,0,0,high_to_low,1
1763,1,remove_all,0,0,0,0,low_to_high,0
1771,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,low_to_high,0
1772,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1773,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1774,1,ct_old,0,0,0,0,low_to_high,0
1776,1,content_format,0,0,0,0,high_to_low,1
1777,3,format_tone|content_format|ct_old,0,1,0,1,high_to_low,1
1778,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1780,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1788,2,content_format|remove_all,0,1,0,0,low_to_high,0
1789,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
1790,1,remove_all,0,0,0,0,low_to_high,0
1792,2,format_tone|ct_new,0,0,0,0,high_to_low,1
1797,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1799,1,ct_old,0,0,0,0,high_to_low,1
1801,1,format_tone,0,0,0,0,high_to_low,1
1803,1,ct_old,0,0,0,0,low_to_high,0
1806,1,ct_new,0,0,0,0,low_to_high,0
1808,2,content_format|remove_all,0,1,0,0,high_to_low,1
1812,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1814,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1819,1,content_format,0,0,0,0,high_to_low,1
1820,1,content_format,0,0,0,0,low_to_high,0
1822,1,remove_all,0,0,0,0,high_to_low,1
1827,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1828,3,remove_all|ct_old|ct_new,0,0,0,1,low_to_high,0
1829,1,remove_all,0,0,0,0,low_to_high,0
1830,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1835,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1836,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1837,1,format_tone,0,0,0,0,high_to_low,1
1840,1,content_format,0,0,0,0,low_to_high,0
1841,3,remove_all|ct_old|ct_new,0,0,0,1,low_to_high,0
1843,3,content_format|remove_all|ct_old,0,1,0,1,high_to_low,1
1849,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1851,1,ct_new,0,0,0,0,low_to_high,0
1854,1,format_tone,0,0,0,0,high_to_low,1
1856,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1858,2,content_format|remove_all,0,1,0,0,high_to_low,1
1860,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1866,2,remove_all|ct_old,0,0,0,0,high_to_low,1
1867,3,content_format|remove_all|ct_new,0,1,0,1,high_to_low,1
1870,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1872,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1873,3,format_tone|content_format|ct_old,0,1,0,1,low_to_high,0
1875,2,content_format|ct_old,0,0,0,0,high_to_low,1
1877,2,format_tone|content_format,0,1,0,0,low_to_high,0
1883,3,content_format|ct_old|ct_new,0,0,0,1,low_to_high,0
1884,1,content_format,0,0,0,0,low_to_high,0
1885,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1887,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1888,2,ct_old|ct_new,0,0,0,0,low_to_high,0
1889,3,remove_all|ct_old|ct_new,0,0,0,1,high_to_low,1
1891,1,ct_old,0,0,0,0,low_to_high,0
1893,1,remove_all,0,0,0,0,low_to_high,0
1897,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1901,2,format_tone|ct_old,0,0,0,0,high_to_low,1
1904,1,remove_all,0,0,0,0,low_to_high,0
1906,2,format_tone|content_format,0,1,0,0,low_to_high,0
1907,1,format_tone,0,0,0,0,low_to_high,0
1910,1,format_tone,0,0,0,0,low_to_high,0
1914,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
1916,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1917,2,remove_all|ct_new,0,0,0,0,low_to_high,0
1919,2,remove_all|ct_old,0,0,0,0,high_to_low,1
1923,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1925,1,content_format,0,0,0,0,high_to_low,1
1928,2,ct_old|ct_new,0,0,0,0,high_to_low,1
1930,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
1932,1,ct_new,0,0,0,0,low_to_high,0
1936,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1938,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1941,1,content_format,0,0,0,0,high_to_low,1
1943,4,content_format|remove_all|ct_old|ct_new,0,1,0,1,low_to_high,0
1948,3,format_tone|content_format|ct_old,0,1,0,1,low_to_high,0
1949,1,ct_new,0,0,0,0,low_to_high,0
1950,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1951,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1952,1,content_format,0,0,0,0,low_to_high,0
1955,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1956,4,content_format|remove_all|ct_old|ct_new,0,1,0,1,high_to_low,1
1958,1,remove_all,0,0,0,0,low_to_high,0
1960,1,ct_old,0,0,0,0,high_to_low,1
1961,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
1966,1,content_format,0,0,0,0,high_to_low,1
1968,3,content_format|remove_all|ct_new,0,1,0,1,low_to_high,0
1972,1,remove_all,0,0,0,0,low_to_high,0
1975,1,content_format,0,0,0,0,high_to_low,1
1978,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1981,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
1982,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
1983,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1984,2,ct_old|ct_new,0,0,0,0,high_to_low,1
1986,1,remove_all,0,0,0,0,high_to_low,1
1987,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1989,2,format_tone|content_format,0,1,0,0,high_to_low,1
1992,1,content_format,0,0,0,0,low_to_high,0
1995,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
1998,2,format_tone|ct_new,0,0,0,0,high_to_low,1
1999,1,content_format,0,0,0,0,high_to_low,1
2010,3,format_tone|remove_all|ct_old,1,1,0,1,low_to_high,0
2012,1,remove_all,0,0,0,0,low_to_high,0
2013,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2017,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2018,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2019,1,remove_all,0,0,0,0,low_to_high,0
2020,2,format_tone|ct_old,0,0,0,0,low_to_high,0
2025,1,content_format,0,0,0,0,low_to_high,0
2028,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
2029,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2033,2,format_tone|content_format,0,1,0,0,high_to_low,1
2037,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2038,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2039,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2043,2,format_tone|content_format,0,1,0,0,high_to_low,1
2045,1,remove_all,0,0,0,0,low_to_high,0
2047,3,remove_all|ct_old|ct_new,0,0,0,1,low_to_high,0
2049,3,format_tone|content_format|ct_old,0,1,0,1,low_to_high,0
2050,2,remove_all|ct_new,0,0,0,0,high_to_low,1
2053,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
2056,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2057,2,format_tone|content_format,0,1,0,0,low_to_high,0
2059,2,content_format|remove_all,0,1,0,0,low_to_high,0
2060,1,format_tone,0,0,0,0,high_to_low,1
2061,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
2063,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
2064,3,format_tone|content_format|ct_new,0,1,0,1,high_to_low,1
2065,3,format_tone|content_format|ct_old,0,1,0,1,high_to_low,1
2072,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2073,1,remove_all,0,0,0,0,low_to_high,0
2076,1,content_format,0,0,0,0,low_to_high,0
2077,4,content_format|remove_all|ct_old|ct_new,0,1,0,1,high_to_low,1
2078,1,remove_all,0,0,0,0,low_to_high,0
2079,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2082,1,ct_new,0,0,0,0,high_to_low,1
2083,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
2084,3,format_tone|remove_all|ct_old,1,1,0,1,low_to_high,0
2085,3,remove_all|ct_old|ct_new,0,0,0,1,high_to_low,1
2086,3,content_format|remove_all|ct_old,0,1,0,1,high_to_low,1
2092,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2094,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2099,3,content_format|remove_all|ct_old,0,1,0,1,high_to_low,1
2104,1,content_format,0,0,0,0,low_to_high,0
2106,1,remove_all,0,0,0,0,low_to_high,0
2108,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2110,2,content_format|remove_all,0,1,0,0,low_to_high,0
2111,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2112,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2115,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
2116,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
2118,2,format_tone|ct_old,0,0,0,0,low_to_high,0
2119,2,content_format|ct_new,0,0,0,0,low_to_high,0
2121,1,ct_new,0,0,0,0,high_to_low,1
2124,1,ct_old,0,0,0,0,high_to_low,1
2125,1,format_tone,0,0,0,0,high_to_low,1
2131,2,format_tone|content_format,0,1,0,0,high_to_low,1
2143,1,format_tone,0,0,0,0,high_to_low,1
2144,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2146,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2147,1,format_tone,0,0,0,0,high_to_low,1
2151,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2153,1,remove_all,0,0,0,0,low_to_high,0
2154,1,format_tone,0,0,0,0,low_to_high,0
2156,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2160,3,content_format|remove_all|ct_old,0,1,0,1,high_to_low,1
2161,1,remove_all,0,0,0,0,high_to_low,1
2163,2,format_tone|ct_old,0,0,0,0,low_to_high,0
2168,1,format_tone,0,0,0,0,high_to_low,1
2169,1,remove_all,0,0,0,0,low_to_high,0
2170,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
2172,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2175,1,remove_all,0,0,0,0,low_to_high,0
2177,1,content_format,0,0,0,0,low_to_high,0
2179,1,format_tone,0,0,0,0,high_to_low,1
2180,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2181,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2182,2,format_tone|ct_new,0,0,0,0,low_to_high,0
2184,1,remove_all,0,0,0,0,low_to_high,0
2187,2,content_format|ct_old,0,0,0,0,high_to_low,1
2192,2,ct_old|ct_new,0,0,0,0,low_to_high,0
2193,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
2196,3,format_tone|ct_old|ct_new,0,0,0,1,low_to_high,0
2200,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2202,1,remove_all,0,0,0,0,low_to_high,0
2205,2,ct_old|ct_new,0,0,0,0,low_to_high,0
2206,2,format_tone|ct_old,0,0,0,0,low_to_high,0
2208,2,content_format|remove_all,0,1,0,0,low_to_high,0
2217,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2218,1,remove_all,0,0,0,0,low_to_high,0
2219,1,remove_all,0,0,0,0,low_to_high,0
2220,1,ct_old,0,0,0,0,high_to_low,1
