sample_id,n_arms,arms,in_ra_ft,in_paper_ge2,in_paper_ge3,in_all_ge3,direction,interesting
2537,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
2542,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
2551,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
2565,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2581,3,format_tone|remove_all|ct_old,1,1,0,1,low_to_high,0
2586,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2607,3,format_tone|remove_all|ct_new,1,1,0,1,low_to_high,0
2611,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2626,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2632,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2634,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2638,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2646,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2658,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
2669,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2694,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
