sample_id,n_arms,arms,in_ra_ft,in_paper_ge2,in_paper_ge3,in_all_ge3,direction,interesting
1604,1,ct_new,0,0,0,0,high_to_low,1
1610,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1617,1,format_tone,0,0,0,0,low_to_high,0
1619,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1622,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1625,3,format_tone|ct_old|ct_new,0,0,0,1,low_to_high,0
1628,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1635,1,format_tone,0,0,0,0,high_to_low,1
1641,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1643,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
1648,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1649,1,remove_all,0,0,0,0,high_to_low,1
1650,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
1653,1,remove_all,0,0,0,0,high_to_low,1
1661,1,ct_new,0,0,0,0,low_to_high,0
1666,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1667,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1668,1,format_tone,0,0,0,0,high_to_low,1
1669,1,content_format,0,0,0,0,low_to_high,0
1672,3,format_tone|remove_all|ct_old,1,1,0,1,low_to_high,0
1675,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1677,2,format_tone|remove_all,1,1,0,0,low_to_high,0
1679,1,ct_new,0,0,0,0,high_to_low,1
1684,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1687,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
1690,1,ct_old,0,0,0,0,low_to_high,0
1692,2,remove_all|ct_new,0,0,0,0,high_to_low,1
1693,1,format_tone,0,0,0,0,low_to_high,0
1696,1,content_format,0,0,0,0,low_to_high,0
1701,1,ct_new,0,0,0,0,high_to_low,1
1704,1,remove_all,0,0,0,0,low_to_high,0
1705,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1707,1,content_format,0,0,0,0,low_to_high,0
1709,1,remove_all,0,0,0,0,high_to_low,1
1716,1,format_tone,0,0,0,0,high_to_low,1
1724,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1726,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1729,2,ct_old|ct_new,0,0,0,0,low_to_high,0
1730,1,format_tone,0,0,0,0,low_to_high,0
1734,1,ct_old,0,0,0,0,low_to_high,0
1736,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1737,1,content_format,0,0,0,0,high_to_low,1
1743,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1745,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1746,3,remove_all|ct_old|ct_new,0,0,0,1,high_to_low,1
1748,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1752,2,format_tone|content_format,0,1,0,0,high_to_low,1
1754,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1755,3,content_format|ct_old|ct_new,0,0,0,1,low_to_high,0
1758,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1764,1,remove_all,0,0,0,0,high_to_low,1
1765,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1777,3,format_tone|content_format|ct_old,0,1,0,1,high_to_low,1
1778,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
1788,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
1789,3,format_tone|remove_all|ct_old,1,1,0,1,low_to_high,0
1792,1,content_format,0,0,0,0,high_to_low,1
1796,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1799,1,ct_new,0,0,0,0,low_to_high,0
1801,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1805,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1806,2,format_tone|ct_new,0,0,0,0,high_to_low,1
1808,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1810,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1811,1,remove_all,0,0,0,0,high_to_low,1
1819,1,content_format,0,0,0,0,high_to_low,1
1820,1,ct_new,0,0,0,0,high_to_low,1
1822,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1825,3,remove_all|ct_old|ct_new,0,0,0,1,high_to_low,1
1827,1,format_tone,0,0,0,0,high_to_low,1
1830,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1834,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1835,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
1837,1,format_tone,0,0,0,0,high_to_low,1
1838,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
1841,1,remove_all,0,0,0,0,low_to_high,0
1854,3,format_tone|ct_old|ct_new,0,0,0,1,low_to_high,0
1855,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1866,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1867,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1870,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1877,1,content_format,0,0,0,0,low_to_high,0
1878,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
1887,1,ct_new,0,0,0,0,low_to_high,0
1900,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1901,1,format_tone,0,0,0,0,high_to_low,1
1914,1,content_format,0,0,0,0,low_to_high,0
1915,2,remove_all|ct_new,0,0,0,0,low_to_high,0
1919,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1925,2,format_tone|content_format,0,1,0,0,high_to_low,1
1926,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
1929,1,format_tone,0,0,0,0,high_to_low,1
1936,2,format_tone|ct_old,0,0,0,0,high_to_low,1
1941,1,ct_old,0,0,0,0,low_to_high,0
1942,2,content_format|remove_all,0,1,0,0,low_to_high,0
1943,1,content_format,0,0,0,0,low_to_high,0
1948,1,content_format,0,0,0,0,low_to_high,0
1950,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
1951,3,content_format|ct_old|ct_new,0,0,0,1,low_to_high,0
1952,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1955,3,content_format|remove_all|ct_new,0,1,0,1,low_to_high,0
1957,2,remove_all|ct_old,0,0,0,0,high_to_low,1
1958,3,format_tone|remove_all|ct_old,1,1,0,1,low_to_high,0
1960,3,content_format|remove_all|ct_old,0,1,0,1,high_to_low,1
1963,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
1968,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
1969,4,content_format|remove_all|ct_old|ct_new,0,1,0,1,high_to_low,1
1976,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1978,1,format_tone,0,0,0,0,low_to_high,0
1979,1,remove_all,0,0,0,0,high_to_low,1
1980,1,ct_old,0,0,0,0,high_to_low,1
1983,2,format_tone|remove_all,1,1,0,0,high_to_low,1
1987,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
1991,1,remove_all,0,0,0,0,high_to_low,1
1998,1,remove_all,0,0,0,0,low_to_high,0
2006,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
2018,2,content_format|ct_old,0,0,0,0,low_to_high,0
2020,2,format_tone|ct_old,0,0,0,0,low_to_high,0
2025,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2028,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2032,2,ct_old|ct_new,0,0,0,0,low_to_high,0
2033,2,content_format|remove_all,0,1,0,0,high_to_low,1
2037,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
2039,3,format_tone|ct_old|ct_new,0,0,0,1,high_to_low,1
2058,1,format_tone,0,0,0,0,low_to_high,0
2060,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2065,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2072,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2074,1,format_tone,0,0,0,0,low_to_high,0
2076,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
2077,3,format_tone|remove_all|ct_new,1,1,0,1,low_to_high,0
2079,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2082,1,remove_all,0,0,0,0,high_to_low,1
2083,1,ct_new,0,0,0,0,low_to_high,0
2084,1,remove_all,0,0,0,0,low_to_high,0
2085,2,content_format|remove_all,0,1,0,0,high_to_low,1
2090,2,content_format|remove_all,0,1,0,0,high_to_low,1
2091,2,remove_all|ct_new,0,0,0,0,low_to_high,0
2092,1,format_tone,0,0,0,0,low_to_high,0
2093,1,ct_old,0,0,0,0,high_to_low,1
2097,1,ct_old,0,0,0,0,low_to_high,0
2102,2,content_format|remove_all,0,1,0,0,high_to_low,1
2103,1,content_format,0,0,0,0,high_to_low,1
2104,3,format_tone|ct_old|ct_new,0,0,0,1,high_to_low,1
2106,2,format_tone|ct_old,0,0,0,0,high_to_low,1
2114,1,content_format,0,0,0,0,high_to_low,1
2115,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2116,2,ct_old|ct_new,0,0,0,0,low_to_high,0
2119,1,ct_new,0,0,0,0,low_to_high,0
2120,2,content_format|ct_old,0,0,0,0,low_to_high,0
2124,1,format_tone,0,0,0,0,high_to_low,1
2125,2,content_format|ct_new,0,0,0,0,low_to_high,0
2128,1,remove_all,0,0,0,0,low_to_high,0
2131,1,format_tone,0,0,0,0,high_to_low,1
2138,2,format_tone|content_format,0,1,0,0,high_to_low,1
2140,1,format_tone,0,0,0,0,low_to_high,0
2145,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2146,1,format_tone,0,0,0,0,high_to_low,1
2147,3,remove_all|ct_old|ct_new,0,0,0,1,high_to_low,1
2149,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2150,1,content_format,0,0,0,0,low_to_high,0
2151,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
2154,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
2156,1,content_format,0,0,0,0,high_to_low,1
2159,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2160,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2161,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
2168,2,remove_all|ct_old,0,0,0,0,low_to_high,0
2170,2,format_tone|ct_old,0,0,0,0,high_to_low,1
2175,1,ct_new,0,0,0,0,low_to_high,0
2177,1,content_format,0,0,0,0,low_to_high,0
2179,2,format_tone|content_format,0,1,0,0,high_to_low,1
2180,2,ct_old|ct_new,0,0,0,0,low_to_high,0
2181,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2184,1,remove_all,0,0,0,0,low_to_high,0
2187,1,remove_all,0,0,0,0,high_to_low,1
2193,1,format_tone,0,0,0,0,high_to_low,1
2194,1,format_tone,0,0,0,0,high_to_low,1
2200,4,content_format|remove_all|ct_old|ct_new,0,1,0,1,high_to_low,1
2202,1,content_format,0,0,0,0,low_to_high,0
2203,1,content_format,0,0,0,0,high_to_low,1
2213,1,remove_all,0,0,0,0,high_to_low,1
2215,2,format_tone|ct_new,0,0,0,0,high_to_low,1
2217,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2224,2,format_tone|ct_old,0,0,0,0,low_to_high,0
2227,1,ct_new,0,0,0,0,low_to_high,0
2231,2,content_format|ct_new,0,0,0,0,low_to_high,0
2239,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2240,1,remove_all,0,0,0,0,high_to_low,1
2241,1,ct_old,0,0,0,0,low_to_high,0
2246,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2247,1,content_format,0,0,0,0,low_to_high,0
2248,1,ct_new,0,0,0,0,high_to_low,1
2250,1,content_format,0,0,0,0,high_to_low,1
2253,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2255,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2257,1,remove_all,0,0,0,0,low_to_high,0
2260,1,content_format,0,0,0,0,low_to_high,0
2261,2,content_format|remove_all,0,1,0,0,high_to_low,1
2264,1,content_format,0,0,0,0,high_to_low,1
2266,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2272,1,content_format,0,0,0,0,low_to_high,0
2274,1,format_tone,0,0,0,0,high_to_low,1
2275,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2276,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2277,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2283,1,ct_old,0,0,0,0,high_to_low,1
2285,2,remove_all|ct_new,0,0,0,0,high_to_low,1
2286,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
2287,2,remove_all|ct_old,0,0,0,0,high_to_low,1
2288,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2289,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2291,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2292,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2293,1,remove_all,0,0,0,0,high_to_low,1
2294,2,format_tone|content_format,0,1,0,0,high_to_low,1
2297,1,content_format,0,0,0,0,low_to_high,0
2299,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2301,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
2308,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2310,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2315,1,remove_all,0,0,0,0,low_to_high,0
2324,1,content_format,0,0,0,0,low_to_high,0
2325,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
2329,2,content_format|ct_old,0,0,0,0,low_to_high,0
2330,1,ct_old,0,0,0,0,high_to_low,1
2343,1,format_tone,0,0,0,0,high_to_low,1
2344,2,content_format|remove_all,0,1,0,0,high_to_low,1
2347,1,remove_all,0,0,0,0,high_to_low,1
2348,2,content_format|remove_all,0,1,0,0,high_to_low,1
2349,1,format_tone,0,0,0,0,high_to_low,1
2351,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2358,2,ct_old|ct_new,0,0,0,0,low_to_high,0
2363,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
2364,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2368,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2371,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2378,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2384,2,format_tone|content_format,0,1,0,0,high_to_low,1
2387,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2390,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2394,1,format_tone,0,0,0,0,low_to_high,0
2396,1,ct_old,0,0,0,0,low_to_high,0
2399,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2402,1,remove_all,0,0,0,0,high_to_low,1
2406,1,content_format,0,0,0,0,low_to_high,0
2410,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
2411,1,ct_old,0,0,0,0,low_to_high,0
2416,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2419,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
2421,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2425,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2427,1,content_format,0,0,0,0,high_to_low,1
2428,2,content_format|remove_all,0,1,0,0,high_to_low,1
2440,1,ct_old,0,0,0,0,low_to_high,0
2444,2,content_format|ct_new,0,0,0,0,low_to_high,0
2445,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2450,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2451,1,format_tone,0,0,0,0,high_to_low,1
2454,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2456,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2458,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2465,3,format_tone|content_format|ct_old,0,1,0,1,high_to_low,1
2468,2,content_format|ct_new,0,0,0,0,low_to_high,0
2471,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2475,1,remove_all,0,0,0,0,high_to_low,1
2485,1,content_format,0,0,0,0,low_to_high,0
2486,1,format_tone,0,0,0,0,high_to_low,1
2495,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
2496,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2505,1,ct_old,0,0,0,0,low_to_high,0
2507,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2509,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2512,1,content_format,0,0,0,0,low_to_high,0
2513,3,format_tone|content_format|ct_new,0,1,0,1,low_to_high,0
2514,3,content_format|remove_all|ct_new,0,1,0,1,high_to_low,1
2515,2,remove_all|ct_old,0,0,0,0,high_to_low,1
2519,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2520,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
2535,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
2536,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
2537,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2538,2,ct_old|ct_new,0,0,0,0,low_to_high,0
2539,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2540,2,content_format|ct_old,0,0,0,0,high_to_low,1
2545,2,content_format|ct_new,0,0,0,0,low_to_high,0
2547,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2548,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2550,1,content_format,0,0,0,0,high_to_low,1
2565,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
2573,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2574,1,content_format,0,0,0,0,low_to_high,0
2578,1,remove_all,0,0,0,0,high_to_low,1
2583,1,ct_old,0,0,0,0,high_to_low,1
2589,1,format_tone,0,0,0,0,high_to_low,1
2600,2,content_format|remove_all,0,1,0,0,low_to_high,0
2601,2,remove_all|ct_old,0,0,0,0,high_to_low,1
2603,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2605,2,format_tone|ct_new,0,0,0,0,high_to_low,1
2608,2,content_format|ct_old,0,0,0,0,low_to_high,0
2610,1,ct_new,0,0,0,0,low_to_high,0
2612,1,ct_new,0,0,0,0,low_to_high,0
2613,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2618,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2619,1,content_format,0,0,0,0,high_to_low,1
2621,1,ct_new,0,0,0,0,low_to_high,0
2625,2,format_tone|content_format,0,1,0,0,low_to_high,0
2628,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2631,1,content_format,0,0,0,0,high_to_low,1
2632,1,content_format,0,0,0,0,high_to_low,1
2633,1,remove_all,0,0,0,0,high_to_low,1
2634,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2639,2,ct_old|ct_new,0,0,0,0,low_to_high,0
2642,3,content_format|remove_all|ct_new,0,1,0,1,high_to_low,1
2651,2,format_tone|ct_new,0,0,0,0,high_to_low,1
2652,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2654,3,content_format|remove_all|ct_new,0,1,0,1,high_to_low,1
2666,4,content_format|remove_all|ct_old|ct_new,0,1,0,1,high_to_low,1
2670,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2673,2,format_tone|ct_new,0,0,0,0,low_to_high,0
2681,1,content_format,0,0,0,0,high_to_low,1
2682,1,remove_all,0,0,0,0,low_to_high,0
2685,1,ct_new,0,0,0,0,high_to_low,1
2687,4,content_format|remove_all|ct_old|ct_new,0,1,0,1,high_to_low,1
2689,1,remove_all,0,0,0,0,low_to_high,0
2692,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2693,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
2694,1,content_format,0,0,0,0,low_to_high,0
